
 *******************************************************************************

EXEMPLO 3D ESTATICO SUPERFÍCIE TRUNCADA SEM INCLINAÇÃO (240 ELS. CTES.)    


DADOS

  NÚMERO DE ELEMENTOS DA MALHA=  240
  NÚMERO DE ELEMENTOS DE CONTORNO=  100
  NÚMERO DE PONTOS EXTREMOS DOS ELEMENTOS=  242
  NÚMERO DE PONTOS DE GAUSS=   8
  MÓDULO DE CISALHAMENTO=  0.1000000D+01
   164      181      190      191      182   -0.1500D+01 -0.2500D+01  0.2500D+01
   165      190      199      200      191   -0.5000D+00 -0.2500D+01  0.2500D+01
   166      199      208      209      200    0.5000D+00 -0.2500D+01  0.2500D+01
   167      208      217      218      209    0.1500D+01 -0.2500D+01  0.2500D+01
   168      217      226      227      218    0.2500D+01 -0.2500D+01  0.2500D+01
   169      226      235      236      227    0.3500D+01 -0.2500D+01  0.2500D+01
   170      235      151      150      236    0.4500D+01 -0.2500D+01  0.2500D+01
   171      126      164      165      127   -0.4500D+01 -0.1500D+01  0.2500D+01
   172      164      173      174      165   -0.3500D+01 -0.1500D+01  0.2500D+01
   173      173      182      183      174   -0.2500D+01 -0.1500D+01  0.2500D+01
   174      182      191      192      183   -0.1500D+01 -0.1500D+01  0.2500D+01
   175      191      200      201      192   -0.5000D+00 -0.1500D+01  0.2500D+01
   176      200      209      210      201    0.5000D+00 -0.1500D+01  0.2500D+01
   177      209      218      219      210    0.1500D+01 -0.1500D+01  0.2500D+01
   178      218      227      228      219    0.2500D+01 -0.1500D+01  0.2500D+01
   179      227      236      237      228    0.3500D+01 -0.1500D+01  0.2500D+01
   180      236      150      149      237    0.4500D+01 -0.1500D+01  0.2500D+01
   181      127      165      166      128   -0.4500D+01 -0.5000D+00  0.2500D+01
   182      165      174      175      166   -0.3500D+01 -0.5000D+00  0.2500D+01
   183      174      183      184      175   -0.2500D+01 -0.5000D+00  0.2500D+01
   184      183      192      193      184   -0.1500D+01 -0.5000D+00  0.2500D+01
   185      192      201      202      193   -0.5000D+00 -0.5000D+00  0.2500D+01
   186      201      210      211      202    0.5000D+00 -0.5000D+00  0.2500D+01
   187      210      219      220      211    0.1500D+01 -0.5000D+00  0.2500D+01
   188      219      228      229      220    0.2500D+01 -0.5000D+00  0.2500D+01
   189      228      237      238      229    0.3500D+01 -0.5000D+00  0.2500D+01
   190      237      149      148      238    0.4500D+01 -0.5000D+00  0.2500D+01
   191      128      166      167      129   -0.4500D+01  0.5000D+00  0.2500D+01
   192      166      175      176      167   -0.3500D+01  0.5000D+00  0.2500D+01
   193      175      184      185      176   -0.2500D+01  0.5000D+00  0.2500D+01
   194      184      193      194      185   -0.1500D+01  0.5000D+00  0.2500D+01
   195      193      202      203      194   -0.5000D+00  0.5000D+00  0.2500D+01
   196      202      211      212      203    0.5000D+00  0.5000D+00  0.2500D+01
   197      211      220      221      212    0.1500D+01  0.5000D+00  0.2500D+01
   198      220      229      230      221    0.2500D+01  0.5000D+00  0.2500D+01
   199      229      238      239      230    0.3500D+01  0.5000D+00  0.2500D+01
   200      238      148      147      239    0.4500D+01  0.5000D+00  0.2500D+01
   201      129      167      168      130   -0.4500D+01  0.1500D+01  0.2500D+01
   202      167      176      177      168   -0.3500D+01  0.1500D+01  0.2500D+01
   203      176      185      186      177   -0.2500D+01  0.1500D+01  0.2500D+01
   204      185      194      195      186   -0.1500D+01  0.1500D+01  0.2500D+01
   205      194      203      204      195   -0.5000D+00  0.1500D+01  0.2500D+01
