
 *******************************************************************************

EXEMPLO 3D ESTATICO SUPERFÍCIE TRUNCADA SEM INCLINAÇÃO (2160 ELS. CTES.)   


DADOS

  NÚMERO DE ELEMENTOS DA MALHA= 2160
  NÚMERO DE ELEMENTOS DE CONTORNO=  900
  NÚMERO DE PONTOS EXTREMOS DOS ELEMENTOS= 2162
  NÚMERO DE PONTOS INTERNOS=  10
  NÚMERO DE PONTOS DE GAUSS=   8
  NÚMERO DE FREQÜÊNCIAS=   1
  MÓDULO DE CISALHAMENTO (REAL)=  0.1000000D+01
  COEFICIENTE DE POISSON=  0.3000000D+00
  COEFICIENTE DE AMORTECIMENTO=  0.0000000D+00
  DENSIDADE DE MASSA=  0.1000000D+01


DADOS DERIVADOS

  MÓDULO DE CISALHAMENTO (COMPLEXO)=  0.1000000D+01 0.0000000D+00
  VELOCIDADE DA ONDA-S (COMPLEXO)=  0.1000000D+01 0.0000000D+00
  VELOCIDADE DA ONDA-P (COMPLEXO)=  0.1870829D+01 0.0000000D+00

  FREQUENCIAS

   0.1000000D+01


  COORDENADAS DOS PONTOS EXTREMOS DOS ELEMENTOS DA MALHA

    PONTO          X                  Y                  Z
   258      592      621      622      593   -0.2167D+01  0.8333D+00  0.0000D+00
   259      621      650      651      622   -0.2167D+01  0.1167D+01  0.0000D+00
   260      650      679      680      651   -0.2167D+01  0.1500D+01  0.0000D+00
   261      679      708      709      680   -0.2167D+01  0.1833D+01  0.0000D+00
   262      708      737      738      709   -0.2167D+01  0.2167D+01  0.0000D+00
   263      737      766      767      738   -0.2167D+01  0.2500D+01  0.0000D+00
   264      766      795      796      767   -0.2167D+01  0.2833D+01  0.0000D+00
   265      795      824      825      796   -0.2167D+01  0.3167D+01  0.0000D+00
   266      824      853      854      825   -0.2167D+01  0.3500D+01  0.0000D+00
   267      853      882      883      854   -0.2167D+01  0.3833D+01  0.0000D+00
   268      882      911      912      883   -0.2167D+01  0.4167D+01  0.0000D+00
   269      911      940      941      912   -0.2167D+01  0.4500D+01  0.0000D+00
   270      940       40       41      941   -0.2167D+01  0.4833D+01  0.0000D+00
   271      112      129      130      111   -0.1833D+01 -0.4833D+01  0.0000D+00
   272      129      158      159      130   -0.1833D+01 -0.4500D+01  0.0000D+00
   273      158      187      188      159   -0.1833D+01 -0.4167D+01  0.0000D+00
   274      187      216      217      188   -0.1833D+01 -0.3833D+01  0.0000D+00
   275      216      245      246      217   -0.1833D+01 -0.3500D+01  0.0000D+00
   276      245      274      275      246   -0.1833D+01 -0.3167D+01  0.0000D+00
   277      274      303      304      275   -0.1833D+01 -0.2833D+01  0.0000D+00
   278      303      332      333      304   -0.1833D+01 -0.2500D+01  0.0000D+00
   279      332      361      362      333   -0.1833D+01 -0.2167D+01  0.0000D+00
   280      361      390      391      362   -0.1833D+01 -0.1833D+01  0.0000D+00
   281      390      419      420      391   -0.1833D+01 -0.1500D+01  0.0000D+00
   282      419      448      449      420   -0.1833D+01 -0.1167D+01  0.0000D+00
   283      448      477      478      449   -0.1833D+01 -0.8333D+00  0.0000D+00
   284      477      506      507      478   -0.1833D+01 -0.5000D+00  0.0000D+00
   285      506      535      536      507   -0.1833D+01 -0.1667D+00  0.0000D+00
   286      535      564      565      536   -0.1833D+01  0.1667D+00  0.0000D+00
   287      564      593      594      565   -0.1833D+01  0.5000D+00  0.0000D+00
   288      593      622      623      594   -0.1833D+01  0.8333D+00  0.0000D+00
   289      622      651      652      623   -0.1833D+01  0.1167D+01  0.0000D+00
   290      651      680      681      652   -0.1833D+01  0.1500D+01  0.0000D+00
   291      680      709      710      681   -0.1833D+01  0.1833D+01  0.0000D+00
   292      709      738      739      710   -0.1833D+01  0.2167D+01  0.0000D+00
   293      738      767      768      739   -0.1833D+01  0.2500D+01  0.0000D+00
   294      767      796      797      768   -0.1833D+01  0.2833D+01  0.0000D+00
   295      796      825      826      797   -0.1833D+01  0.3167D+01  0.0000D+00
   296      825      854      855      826   -0.1833D+01  0.3500D+01  0.0000D+00
   297      854      883      884      855   -0.1833D+01  0.3833D+01  0.0000D+00
   298      883      912      913      884   -0.1833D+01  0.4167D+01  0.0000D+00
   299      912      941      942      913   -0.1833D+01  0.4500D+01  0.0000D+00
   300      941       41       42      942   -0.1833D+01  0.4833D+01  0.0000D+00
   301      111      130      131      110   -0.1500D+01 -0.4833D+01  0.0000D+00
   302      130      159      160      131   -0.1500D+01 -0.4500D+01  0.0000D+00
   303      159      188      189      160   -0.1500D+01 -0.4167D+01  0.0000D+00
   304      188      217      218      189   -0.1500D+01 -0.3833D+01  0.0000D+00
   305      217      246      247      218   -0.1500D+01 -0.3500D+01  0.0000D+00
   306      246      275      276      247   -0.1500D+01 -0.3167D+01  0.0000D+00
   307      275      304      305      276   -0.1500D+01 -0.2833D+01  0.0000D+00
   308      304      333      334      305   -0.1500D+01 -0.2500D+01  0.0000D+00
   309      333      362      363      334   -0.1500D+01 -0.2167D+01  0.0000D+00
   310      362      391      392      363   -0.1500D+01 -0.1833D+01  0.0000D+00
   311      391      420      421      392   -0.1500D+01 -0.1500D+01  0.0000D+00
   312      420      449      450      421   -0.1500D+01 -0.1167D+01  0.0000D+00
   313      449      478      479      450   -0.1500D+01 -0.8333D+00  0.0000D+00
   314      478      507      508      479   -0.1500D+01 -0.5000D+00  0.0000D+00
   315      507      536      537      508   -0.1500D+01 -0.1667D+00  0.0000D+00
   316      536      565      566      537   -0.1500D+01  0.1667D+00  0.0000D+00
   317      565      594      595      566   -0.1500D+01  0.5000D+00  0.0000D+00
   318      594      623      624      595   -0.1500D+01  0.8333D+00  0.0000D+00
   319      623      652      653      624   -0.1500D+01  0.1167D+01  0.0000D+00
   320      652      681      682      653   -0.1500D+01  0.1500D+01  0.0000D+00
   321      681      710      711      682   -0.1500D+01  0.1833D+01  0.0000D+00
   322      710      739      740      711   -0.1500D+01  0.2167D+01  0.0000D+00
   323      739      768      769      740   -0.1500D+01  0.2500D+01  0.0000D+00
   324      768      797      798      769   -0.1500D+01  0.2833D+01  0.0000D+00
   325      797      826      827      798   -0.1500D+01  0.3167D+01  0.0000D+00
   326      826      855      856      827   -0.1500D+01  0.3500D+01  0.0000D+00
   327      855      884      885      856   -0.1500D+01  0.3833D+01  0.0000D+00
   328      884      913      914      885   -0.1500D+01  0.4167D+01  0.0000D+00
   329      913      942      943      914   -0.1500D+01  0.4500D+01  0.0000D+00
   330      942       42       43      943   -0.1500D+01  0.4833D+01  0.0000D+00
   331      110      131      132      109   -0.1167D+01 -0.4833D+01  0.0000D+00
   332      131      160      161      132   -0.1167D+01 -0.4500D+01  0.0000D+00
   333      160      189      190      161   -0.1167D+01 -0.4167D+01  0.0000D+00
   334      189      218      219      190   -0.1167D+01 -0.3833D+01  0.0000D+00
   335      218      247      248      219   -0.1167D+01 -0.3500D+01  0.0000D+00
   336      247      276      277      248   -0.1167D+01 -0.3167D+01  0.0000D+00
   337      276      305      306      277   -0.1167D+01 -0.2833D+01  0.0000D+00
   338      305      334      335      306   -0.1167D+01 -0.2500D+01  0.0000D+00
   339      334      363      364      335   -0.1167D+01 -0.2167D+01  0.0000D+00
   340      363      392      393      364   -0.1167D+01 -0.1833D+01  0.0000D+00
   341      392      421      422      393   -0.1167D+01 -0.1500D+01  0.0000D+00
   342      421      450      451      422   -0.1167D+01 -0.1167D+01  0.0000D+00
   343      450      479      480      451   -0.1167D+01 -0.8333D+00  0.0000D+00
   344      479      508      509      480   -0.1167D+01 -0.5000D+00  0.0000D+00
   345      508      537      538      509   -0.1167D+01 -0.1667D+00  0.0000D+00
   346      537      566      567      538   -0.1167D+01  0.1667D+00  0.0000D+00
   347      566      595      596      567   -0.1167D+01  0.5000D+00  0.0000D+00
   348      595      624      625      596   -0.1167D+01  0.8333D+00  0.0000D+00
   349      624      653      654      625   -0.1167D+01  0.1167D+01  0.0000D+00
   350      653      682      683      654   -0.1167D+01  0.1500D+01  0.0000D+00
   351      682      711      712      683   -0.1167D+01  0.1833D+01  0.0000D+00
   352      711      740      741      712   -0.1167D+01  0.2167D+01  0.0000D+00
   353      740      769      770      741   -0.1167D+01  0.2500D+01  0.0000D+00
   354      769      798      799      770   -0.1167D+01  0.2833D+01  0.0000D+00
   355      798      827      828      799   -0.1167D+01  0.3167D+01  0.0000D+00
   356      827      856      857      828   -0.1167D+01  0.3500D+01  0.0000D+00
   357      856      885      886      857   -0.1167D+01  0.3833D+01  0.0000D+00
   358      885      914      915      886   -0.1167D+01  0.4167D+01  0.0000D+00
   359      914      943      944      915   -0.1167D+01  0.4500D+01  0.0000D+00
   360      943       43       44      944   -0.1167D+01  0.4833D+01  0.0000D+00
   361      109      132      133      108   -0.8333D+00 -0.4833D+01  0.0000D+00
   362      132      161      162      133   -0.8333D+00 -0.4500D+01  0.0000D+00
   363      161      190      191      162   -0.8333D+00 -0.4167D+01  0.0000D+00
   364      190      219      220      191   -0.8333D+00 -0.3833D+01  0.0000D+00
   365      219      248      249      220   -0.8333D+00 -0.3500D+01  0.0000D+00
   366      248      277      278      249   -0.8333D+00 -0.3167D+01  0.0000D+00
   367      277      306      307      278   -0.8333D+00 -0.2833D+01  0.0000D+00
   368      306      335      336      307   -0.8333D+00 -0.2500D+01  0.0000D+00
   369      335      364      365      336   -0.8333D+00 -0.2167D+01  0.0000D+00
   370      364      393      394      365   -0.8333D+00 -0.1833D+01  0.0000D+00
   371      393      422      423      394   -0.8333D+00 -0.1500D+01  0.0000D+00
   372      422      451      452      423   -0.8333D+00 -0.1167D+01  0.0000D+00
   373      451      480      481      452   -0.8333D+00 -0.8333D+00  0.0000D+00
   374      480      509      510      481   -0.8333D+00 -0.5000D+00  0.0000D+00
   375      509      538      539      510   -0.8333D+00 -0.1667D+00  0.0000D+00
   376      538      567      568      539   -0.8333D+00  0.1667D+00  0.0000D+00
   377      567      596      597      568   -0.8333D+00  0.5000D+00  0.0000D+00
   378      596      625      626      597   -0.8333D+00  0.8333D+00  0.0000D+00
   379      625      654      655      626   -0.8333D+00  0.1167D+01  0.0000D+00
   380      654      683      684      655   -0.8333D+00  0.1500D+01  0.0000D+00
   381      683      712      713      684   -0.8333D+00  0.1833D+01  0.0000D+00
   382      712      741      742      713   -0.8333D+00  0.2167D+01  0.0000D+00
   383      741      770      771      742   -0.8333D+00  0.2500D+01  0.0000D+00
   384      770      799      800      771   -0.8333D+00  0.2833D+01  0.0000D+00
   385      799      828      829      800   -0.8333D+00  0.3167D+01  0.0000D+00
   386      828      857      858      829   -0.8333D+00  0.3500D+01  0.0000D+00
   387      857      886      887      858   -0.8333D+00  0.3833D+01  0.0000D+00
   388      886      915      916      887   -0.8333D+00  0.4167D+01  0.0000D+00
   389      915      944      945      916   -0.8333D+00  0.4500D+01  0.0000D+00
   390      944       44       45      945   -0.8333D+00  0.4833D+01  0.0000D+00
   391      108      133      134      107   -0.5000D+00 -0.4833D+01  0.0000D+00
   392      133      162      163      134   -0.5000D+00 -0.4500D+01  0.0000D+00
   393      162      191      192      163   -0.5000D+00 -0.4167D+01  0.0000D+00
   394      191      220      221      192   -0.5000D+00 -0.3833D+01  0.0000D+00
   395      220      249      250      221   -0.5000D+00 -0.3500D+01  0.0000D+00
   396      249      278      279      250   -0.5000D+00 -0.3167D+01  0.0000D+00
   397      278      307      308      279   -0.5000D+00 -0.2833D+01  0.0000D+00
   398      307      336      337      308   -0.5000D+00 -0.2500D+01  0.0000D+00
   399      336      365      366      337   -0.5000D+00 -0.2167D+01  0.0000D+00
   400      365      394      395      366   -0.5000D+00 -0.1833D+01  0.0000D+00
   401      394      423      424      395   -0.5000D+00 -0.1500D+01  0.0000D+00
   402      423      452      453      424   -0.5000D+00 -0.1167D+01  0.0000D+00
   403      452      481      482      453   -0.5000D+00 -0.8333D+00  0.0000D+00
   404      481      510      511      482   -0.5000D+00 -0.5000D+00  0.0000D+00
   405      510      539      540      511   -0.5000D+00 -0.1667D+00  0.0000D+00
   406      539      568      569      540   -0.5000D+00  0.1667D+00  0.0000D+00
   407      568      597      598      569   -0.5000D+00  0.5000D+00  0.0000D+00
   408      597      626      627      598   -0.5000D+00  0.8333D+00  0.0000D+00
   409      626      655      656      627   -0.5000D+00  0.1167D+01  0.0000D+00
   410      655      684      685      656   -0.5000D+00  0.1500D+01  0.0000D+00
   411      684      713      714      685   -0.5000D+00  0.1833D+01  0.0000D+00
   412      713      742      743      714   -0.5000D+00  0.2167D+01  0.0000D+00
   413      742      771      772      743   -0.5000D+00  0.2500D+01  0.0000D+00
   414      771      800      801      772   -0.5000D+00  0.2833D+01  0.0000D+00
   415      800      829      830      801   -0.5000D+00  0.3167D+01  0.0000D+00
   416      829      858      859      830   -0.5000D+00  0.3500D+01  0.0000D+00
   417      858      887      888      859   -0.5000D+00  0.3833D+01  0.0000D+00
   418      887      916      917      888   -0.5000D+00  0.4167D+01  0.0000D+00
   419      916      945      946      917   -0.5000D+00  0.4500D+01  0.0000D+00
   420      945       45       46      946   -0.5000D+00  0.4833D+01  0.0000D+00
   421      107      134      135      106   -0.1667D+00 -0.4833D+01  0.0000D+00
   422      134      163      164      135   -0.1667D+00 -0.4500D+01  0.0000D+00
   423      163      192      193      164   -0.1667D+00 -0.4167D+01  0.0000D+00
   424      192      221      222      193   -0.1667D+00 -0.3833D+01  0.0000D+00
   425      221      250      251      222   -0.1667D+00 -0.3500D+01  0.0000D+00
   426      250      279      280      251   -0.1667D+00 -0.3167D+01  0.0000D+00
   427      279      308      309      280   -0.1667D+00 -0.2833D+01  0.0000D+00
   428      308      337      338      309   -0.1667D+00 -0.2500D+01  0.0000D+00
   429      337      366      367      338   -0.1667D+00 -0.2167D+01  0.0000D+00
   430      366      395      396      367   -0.1667D+00 -0.1833D+01  0.0000D+00
   431      395      424      425      396   -0.1667D+00 -0.1500D+01  0.0000D+00
   432      424      453      454      425   -0.1667D+00 -0.1167D+01  0.0000D+00
   433      453      482      483      454   -0.1667D+00 -0.8333D+00  0.0000D+00
   434      482      511      512      483   -0.1667D+00 -0.5000D+00  0.0000D+00
   435      511      540      541      512   -0.1667D+00 -0.1667D+00  0.0000D+00
   436      540      569      570      541   -0.1667D+00  0.1667D+00  0.0000D+00
   437      569      598      599      570   -0.1667D+00  0.5000D+00  0.0000D+00
   438      598      627      628      599   -0.1667D+00  0.8333D+00  0.0000D+00
   439      627      656      657      628   -0.1667D+00  0.1167D+01  0.0000D+00
   440      656      685      686      657   -0.1667D+00  0.1500D+01  0.0000D+00
   441      685      714      715      686   -0.1667D+00  0.1833D+01  0.0000D+00
   442      714      743      744      715   -0.1667D+00  0.2167D+01  0.0000D+00
   443      743      772      773      744   -0.1667D+00  0.2500D+01  0.0000D+00
   444      772      801      802      773   -0.1667D+00  0.2833D+01  0.0000D+00
   445      801      830      831      802   -0.1667D+00  0.3167D+01  0.0000D+00
   446      830      859      860      831   -0.1667D+00  0.3500D+01  0.0000D+00
   447      859      888      889      860   -0.1667D+00  0.3833D+01  0.0000D+00
   448      888      917      918      889   -0.1667D+00  0.4167D+01  0.0000D+00
   449      917      946      947      918   -0.1667D+00  0.4500D+01  0.0000D+00
   450      946       46       47      947   -0.1667D+00  0.4833D+01  0.0000D+00
   451      106      135      136      105    0.1667D+00 -0.4833D+01  0.0000D+00
   452      135      164      165      136    0.1667D+00 -0.4500D+01  0.0000D+00
   453      164      193      194      165    0.1667D+00 -0.4167D+01  0.0000D+00
   454      193      222      223      194    0.1667D+00 -0.3833D+01  0.0000D+00
   455      222      251      252      223    0.1667D+00 -0.3500D+01  0.0000D+00
   456      251      280      281      252    0.1667D+00 -0.3167D+01  0.0000D+00
   457      280      309      310      281    0.1667D+00 -0.2833D+01  0.0000D+00
   458      309      338      339      310    0.1667D+00 -0.2500D+01  0.0000D+00
   459      338      367      368      339    0.1667D+00 -0.2167D+01  0.0000D+00
   460      367      396      397      368    0.1667D+00 -0.1833D+01  0.0000D+00
   461      396      425      426      397    0.1667D+00 -0.1500D+01  0.0000D+00
   462      425      454      455      426    0.1667D+00 -0.1167D+01  0.0000D+00
   463      454      483      484      455    0.1667D+00 -0.8333D+00  0.0000D+00
   464      483      512      513      484    0.1667D+00 -0.5000D+00  0.0000D+00
   465      512      541      542      513    0.1667D+00 -0.1667D+00  0.0000D+00
   466      541      570      571      542    0.1667D+00  0.1667D+00  0.0000D+00
   467      570      599      600      571    0.1667D+00  0.5000D+00  0.0000D+00
   468      599      628      629      600    0.1667D+00  0.8333D+00  0.0000D+00
   469      628      657      658      629    0.1667D+00  0.1167D+01  0.0000D+00
   470      657      686      687      658    0.1667D+00  0.1500D+01  0.0000D+00
   471      686      715      716      687    0.1667D+00  0.1833D+01  0.0000D+00
   472      715      744      745      716    0.1667D+00  0.2167D+01  0.0000D+00
   473      744      773      774      745    0.1667D+00  0.2500D+01  0.0000D+00
   474      773      802      803      774    0.1667D+00  0.2833D+01  0.0000D+00
   475      802      831      832      803    0.1667D+00  0.3167D+01  0.0000D+00
   476      831      860      861      832    0.1667D+00  0.3500D+01  0.0000D+00
   477      860      889      890      861    0.1667D+00  0.3833D+01  0.0000D+00
   478      889      918      919      890    0.1667D+00  0.4167D+01  0.0000D+00
   479      918      947      948      919    0.1667D+00  0.4500D+01  0.0000D+00
   480      947       47       48      948    0.1667D+00  0.4833D+01  0.0000D+00
   481      105      136      137      104    0.5000D+00 -0.4833D+01  0.0000D+00
   482      136      165      166      137    0.5000D+00 -0.4500D+01  0.0000D+00
   483      165      194      195      166    0.5000D+00 -0.4167D+01  0.0000D+00
   484      194      223      224      195    0.5000D+00 -0.3833D+01  0.0000D+00
   485      223      252      253      224    0.5000D+00 -0.3500D+01  0.0000D+00
   486      252      281      282      253    0.5000D+00 -0.3167D+01  0.0000D+00
   487      281      310      311      282    0.5000D+00 -0.2833D+01  0.0000D+00
   488      310      339      340      311    0.5000D+00 -0.2500D+01  0.0000D+00
   489      339      368      369      340    0.5000D+00 -0.2167D+01  0.0000D+00
   490      368      397      398      369    0.5000D+00 -0.1833D+01  0.0000D+00
   491      397      426      427      398    0.5000D+00 -0.1500D+01  0.0000D+00
   492      426      455      456      427    0.5000D+00 -0.1167D+01  0.0000D+00
   493      455      484      485      456    0.5000D+00 -0.8333D+00  0.0000D+00
   494      484      513      514      485    0.5000D+00 -0.5000D+00  0.0000D+00
   495      513      542      543      514    0.5000D+00 -0.1667D+00  0.0000D+00
   496      542      571      572      543    0.5000D+00  0.1667D+00  0.0000D+00
   497      571      600      601      572    0.5000D+00  0.5000D+00  0.0000D+00
   498      600      629      630      601    0.5000D+00  0.8333D+00  0.0000D+00
   499      629      658      659      630    0.5000D+00  0.1167D+01  0.0000D+00
   500      658      687      688      659    0.5000D+00  0.1500D+01  0.0000D+00
   501      687      716      717      688    0.5000D+00  0.1833D+01  0.0000D+00
   502      716      745      746      717    0.5000D+00  0.2167D+01  0.0000D+00
   503      745      774      775      746    0.5000D+00  0.2500D+01  0.0000D+00
   504      774      803      804      775    0.5000D+00  0.2833D+01  0.0000D+00
   505      803      832      833      804    0.5000D+00  0.3167D+01  0.0000D+00
   506      832      861      862      833    0.5000D+00  0.3500D+01  0.0000D+00
   507      861      890      891      862    0.5000D+00  0.3833D+01  0.0000D+00
   508      890      919      920      891    0.5000D+00  0.4167D+01  0.0000D+00
   509      919      948      949      920    0.5000D+00  0.4500D+01  0.0000D+00
   510      948       48       49      949    0.5000D+00  0.4833D+01  0.0000D+00
   511      104      137      138      103    0.8333D+00 -0.4833D+01  0.0000D+00
   512      137      166      167      138    0.8333D+00 -0.4500D+01  0.0000D+00
   513      166      195      196      167    0.8333D+00 -0.4167D+01  0.0000D+00
   514      195      224      225      196    0.8333D+00 -0.3833D+01  0.0000D+00
   515      224      253      254      225    0.8333D+00 -0.3500D+01  0.0000D+00
   516      253      282      283      254    0.8333D+00 -0.3167D+01  0.0000D+00
   517      282      311      312      283    0.8333D+00 -0.2833D+01  0.0000D+00
   518      311      340      341      312    0.8333D+00 -0.2500D+01  0.0000D+00
   519      340      369      370      341    0.8333D+00 -0.2167D+01  0.0000D+00
   520      369      398      399      370    0.8333D+00 -0.1833D+01  0.0000D+00
   521      398      427      428      399    0.8333D+00 -0.1500D+01  0.0000D+00
   522      427      456      457      428    0.8333D+00 -0.1167D+01  0.0000D+00
   523      456      485      486      457    0.8333D+00 -0.8333D+00  0.0000D+00
   524      485      514      515      486    0.8333D+00 -0.5000D+00  0.0000D+00
   525      514      543      544      515    0.8333D+00 -0.1667D+00  0.0000D+00
   526      543      572      573      544    0.8333D+00  0.1667D+00  0.0000D+00
   527      572      601      602      573    0.8333D+00  0.5000D+00  0.0000D+00
   528      601      630      631      602    0.8333D+00  0.8333D+00  0.0000D+00
   529      630      659      660      631    0.8333D+00  0.1167D+01  0.0000D+00
   530      659      688      689      660    0.8333D+00  0.1500D+01  0.0000D+00
   531      688      717      718      689    0.8333D+00  0.1833D+01  0.0000D+00
   532      717      746      747      718    0.8333D+00  0.2167D+01  0.0000D+00
   533      746      775      776      747    0.8333D+00  0.2500D+01  0.0000D+00
   534      775      804      805      776    0.8333D+00  0.2833D+01  0.0000D+00
   535      804      833      834      805    0.8333D+00  0.3167D+01  0.0000D+00
   536      833      862      863      834    0.8333D+00  0.3500D+01  0.0000D+00
   537      862      891      892      863    0.8333D+00  0.3833D+01  0.0000D+00
   538      891      920      921      892    0.8333D+00  0.4167D+01  0.0000D+00
   539      920      949      950      921    0.8333D+00  0.4500D+01  0.0000D+00
   540      949       49       50      950    0.8333D+00  0.4833D+01  0.0000D+00
   541      103      138      139      102    0.1167D+01 -0.4833D+01  0.0000D+00
   542      138      167      168      139    0.1167D+01 -0.4500D+01  0.0000D+00
   543      167      196      197      168    0.1167D+01 -0.4167D+01  0.0000D+00
   544      196      225      226      197    0.1167D+01 -0.3833D+01  0.0000D+00
   545      225      254      255      226    0.1167D+01 -0.3500D+01  0.0000D+00
   546      254      283      284      255    0.1167D+01 -0.3167D+01  0.0000D+00
   547      283      312      313      284    0.1167D+01 -0.2833D+01  0.0000D+00
   548      312      341      342      313    0.1167D+01 -0.2500D+01  0.0000D+00
   549      341      370      371      342    0.1167D+01 -0.2167D+01  0.0000D+00
   550      370      399      400      371    0.1167D+01 -0.1833D+01  0.0000D+00
   551      399      428      429      400    0.1167D+01 -0.1500D+01  0.0000D+00
   552      428      457      458      429    0.1167D+01 -0.1167D+01  0.0000D+00
   553      457      486      487      458    0.1167D+01 -0.8333D+00  0.0000D+00
   554      486      515      516      487    0.1167D+01 -0.5000D+00  0.0000D+00
   555      515      544      545      516    0.1167D+01 -0.1667D+00  0.0000D+00
   556      544      573      574      545    0.1167D+01  0.1667D+00  0.0000D+00
   557      573      602      603      574    0.1167D+01  0.5000D+00  0.0000D+00
   558      602      631      632      603    0.1167D+01  0.8333D+00  0.0000D+00
   559      631      660      661      632    0.1167D+01  0.1167D+01  0.0000D+00
   560      660      689      690      661    0.1167D+01  0.1500D+01  0.0000D+00
   561      689      718      719      690    0.1167D+01  0.1833D+01  0.0000D+00
   562      718      747      748      719    0.1167D+01  0.2167D+01  0.0000D+00
   563      747      776      777      748    0.1167D+01  0.2500D+01  0.0000D+00
   564      776      805      806      777    0.1167D+01  0.2833D+01  0.0000D+00
   565      805      834      835      806    0.1167D+01  0.3167D+01  0.0000D+00
   566      834      863      864      835    0.1167D+01  0.3500D+01  0.0000D+00
   567      863      892      893      864    0.1167D+01  0.3833D+01  0.0000D+00
   568      892      921      922      893    0.1167D+01  0.4167D+01  0.0000D+00
   569      921      950      951      922    0.1167D+01  0.4500D+01  0.0000D+00
   570      950       50       51      951    0.1167D+01  0.4833D+01  0.0000D+00
   571      102      139      140      101    0.1500D+01 -0.4833D+01  0.0000D+00
   572      139      168      169      140    0.1500D+01 -0.4500D+01  0.0000D+00
   573      168      197      198      169    0.1500D+01 -0.4167D+01  0.0000D+00
   574      197      226      227      198    0.1500D+01 -0.3833D+01  0.0000D+00
   575      226      255      256      227    0.1500D+01 -0.3500D+01  0.0000D+00
   576      255      284      285      256    0.1500D+01 -0.3167D+01  0.0000D+00
   577      284      313      314      285    0.1500D+01 -0.2833D+01  0.0000D+00
   578      313      342      343      314    0.1500D+01 -0.2500D+01  0.0000D+00
   579      342      371      372      343    0.1500D+01 -0.2167D+01  0.0000D+00
   580      371      400      401      372    0.1500D+01 -0.1833D+01  0.0000D+00
   581      400      429      430      401    0.1500D+01 -0.1500D+01  0.0000D+00
   582      429      458      459      430    0.1500D+01 -0.1167D+01  0.0000D+00
   583      458      487      488      459    0.1500D+01 -0.8333D+00  0.0000D+00
   584      487      516      517      488    0.1500D+01 -0.5000D+00  0.0000D+00
   585      516      545      546      517    0.1500D+01 -0.1667D+00  0.0000D+00
   586      545      574      575      546    0.1500D+01  0.1667D+00  0.0000D+00
   587      574      603      604      575    0.1500D+01  0.5000D+00  0.0000D+00
   588      603      632      633      604    0.1500D+01  0.8333D+00  0.0000D+00
   589      632      661      662      633    0.1500D+01  0.1167D+01  0.0000D+00
   590      661      690      691      662    0.1500D+01  0.1500D+01  0.0000D+00
   591      690      719      720      691    0.1500D+01  0.1833D+01  0.0000D+00
   592      719      748      749      720    0.1500D+01  0.2167D+01  0.0000D+00
   593      748      777      778      749    0.1500D+01  0.2500D+01  0.0000D+00
   594      777      806      807      778    0.1500D+01  0.2833D+01  0.0000D+00
   595      806      835      836      807    0.1500D+01  0.3167D+01  0.0000D+00
   596      835      864      865      836    0.1500D+01  0.3500D+01  0.0000D+00
   597      864      893      894      865    0.1500D+01  0.3833D+01  0.0000D+00
   598      893      922      923      894    0.1500D+01  0.4167D+01  0.0000D+00
   599      922      951      952      923    0.1500D+01  0.4500D+01  0.0000D+00
   600      951       51       52      952    0.1500D+01  0.4833D+01  0.0000D+00
   601      101      140      141      100    0.1833D+01 -0.4833D+01  0.0000D+00
   602      140      169      170      141    0.1833D+01 -0.4500D+01  0.0000D+00
   603      169      198      199      170    0.1833D+01 -0.4167D+01  0.0000D+00
   604      198      227      228      199    0.1833D+01 -0.3833D+01  0.0000D+00
   605      227      256      257      228    0.1833D+01 -0.3500D+01  0.0000D+00
   606      256      285      286      257    0.1833D+01 -0.3167D+01  0.0000D+00
   607      285      314      315      286    0.1833D+01 -0.2833D+01  0.0000D+00
   608      314      343      344      315    0.1833D+01 -0.2500D+01  0.0000D+00
   609      343      372      373      344    0.1833D+01 -0.2167D+01  0.0000D+00
   610      372      401      402      373    0.1833D+01 -0.1833D+01  0.0000D+00
   611      401      430      431      402    0.1833D+01 -0.1500D+01  0.0000D+00
   612      430      459      460      431    0.1833D+01 -0.1167D+01  0.0000D+00
   613      459      488      489      460    0.1833D+01 -0.8333D+00  0.0000D+00
   614      488      517      518      489    0.1833D+01 -0.5000D+00  0.0000D+00
   615      517      546      547      518    0.1833D+01 -0.1667D+00  0.0000D+00
   616      546      575      576      547    0.1833D+01  0.1667D+00  0.0000D+00
   617      575      604      605      576    0.1833D+01  0.5000D+00  0.0000D+00
   618      604      633      634      605    0.1833D+01  0.8333D+00  0.0000D+00
   619      633      662      663      634    0.1833D+01  0.1167D+01  0.0000D+00
   620      662      691      692      663    0.1833D+01  0.1500D+01  0.0000D+00
   621      691      720      721      692    0.1833D+01  0.1833D+01  0.0000D+00
   622      720      749      750      721    0.1833D+01  0.2167D+01  0.0000D+00
   623      749      778      779      750    0.1833D+01  0.2500D+01  0.0000D+00
   624      778      807      808      779    0.1833D+01  0.2833D+01  0.0000D+00
   625      807      836      837      808    0.1833D+01  0.3167D+01  0.0000D+00
   626      836      865      866      837    0.1833D+01  0.3500D+01  0.0000D+00
   627      865      894      895      866    0.1833D+01  0.3833D+01  0.0000D+00
   628      894      923      924      895    0.1833D+01  0.4167D+01  0.0000D+00
   629      923      952      953      924    0.1833D+01  0.4500D+01  0.0000D+00
