
 *******************************************************************************

EXEMPLO 3D ESTATICO SUPERFÍCIE TRUNCADA SEM INCLINAÇÃO (14400 ELS. CTES.)  


DADOS

  NÚMERO DE ELEMENTOS DA MALHA= ****
  NÚMERO DE ELEMENTOS DE CONTORNO= 6400
  NÚMERO DE PONTOS EXTREMOS DOS ELEMENTOS= ****
  NÚMERO DE PONTOS INTERNOS=  10
  NÚMERO DE PONTOS DE GAUSS=   8
  NÚMERO DE FREQÜÊNCIAS=   1
  MÓDULO DE CISALHAMENTO (REAL)=  0.1000000D+01
  COEFICIENTE DE POISSON=  0.3000000D+00
  COEFICIENTE DE AMORTECIMENTO=  0.0000000D+00
  DENSIDADE DE MASSA=  0.1000000D+01


DADOS DERIVADOS

  MÓDULO DE CISALHAMENTO (COMPLEXO)=  0.1000000D+01 0.0000000D+00
  VELOCIDADE DA ONDA-S (COMPLEXO)=  0.1000000D+01 0.0000000D+00
  VELOCIDADE DA ONDA-P (COMPLEXO)=  0.1870829D+01 0.0000000D+00

  FREQUENCIAS

   0.1000000D+01


  COORDENADAS DOS PONTOS EXTREMOS DOS ELEMENTOS DA MALHA

    PONTO          X                  Y                  Z
    1094      0.2300000D+02     -0.3000000D+02      0.0000000D+00
    1095      0.2400000D+02     -0.3000000D+02      0.0000000D+00
    1096      0.2500000D+02     -0.3000000D+02      0.0000000D+00
    1097      0.2600000D+02     -0.3000000D+02      0.0000000D+00
    1098      0.2700000D+02     -0.3000000D+02      0.0000000D+00
    1099      0.2800000D+02     -0.3000000D+02      0.0000000D+00
    1100      0.2900000D+02     -0.3000000D+02      0.0000000D+00
    1101      0.3000000D+02     -0.3000000D+02      0.0000000D+00
    1102      0.3100000D+02     -0.3000000D+02      0.0000000D+00
    1103      0.3200000D+02     -0.3000000D+02      0.0000000D+00
    1104      0.3300000D+02     -0.3000000D+02      0.0000000D+00
    1105      0.3400000D+02     -0.3000000D+02      0.0000000D+00
    1106      0.3500000D+02     -0.3000000D+02      0.0000000D+00
    1107      0.3600000D+02     -0.3000000D+02      0.0000000D+00
    1108      0.3700000D+02     -0.3000000D+02      0.0000000D+00
    1109      0.3800000D+02     -0.3000000D+02      0.0000000D+00
    1110      0.3900000D+02     -0.3000000D+02      0.0000000D+00
    1111     -0.3900000D+02     -0.2900000D+02      0.0000000D+00
    1112     -0.3800000D+02     -0.2900000D+02      0.0000000D+00
    1113     -0.3700000D+02     -0.2900000D+02      0.0000000D+00
    1114     -0.3600000D+02     -0.2900000D+02      0.0000000D+00
    1115     -0.3500000D+02     -0.2900000D+02      0.0000000D+00
    1116     -0.3400000D+02     -0.2900000D+02      0.0000000D+00
    1117     -0.3300000D+02     -0.2900000D+02      0.0000000D+00
    1118     -0.3200000D+02     -0.2900000D+02      0.0000000D+00
    1119     -0.3100000D+02     -0.2900000D+02      0.0000000D+00
    1120     -0.3000000D+02     -0.2900000D+02      0.0000000D+00
    1121     -0.2900000D+02     -0.2900000D+02      0.0000000D+00
    1122     -0.2800000D+02     -0.2900000D+02      0.0000000D+00
    1123     -0.2700000D+02     -0.2900000D+02      0.0000000D+00
    1124     -0.2600000D+02     -0.2900000D+02      0.0000000D+00
    1125     -0.2500000D+02     -0.2900000D+02      0.0000000D+00
    1126     -0.2400000D+02     -0.2900000D+02      0.0000000D+00
    1127     -0.2300000D+02     -0.2900000D+02      0.0000000D+00
    1128     -0.2200000D+02     -0.2900000D+02      0.0000000D+00
    1129     -0.2100000D+02     -0.2900000D+02      0.0000000D+00
    1130     -0.2000000D+02     -0.2900000D+02      0.0000000D+00
    1131     -0.1900000D+02     -0.2900000D+02      0.0000000D+00
    1132     -0.1800000D+02     -0.2900000D+02      0.0000000D+00
    1133     -0.1700000D+02     -0.2900000D+02      0.0000000D+00
    1134     -0.1600000D+02     -0.2900000D+02      0.0000000D+00
    1135     -0.1500000D+02     -0.2900000D+02      0.0000000D+00
    1136     -0.1400000D+02     -0.2900000D+02      0.0000000D+00
    1137     -0.1300000D+02     -0.2900000D+02      0.0000000D+00
    1138     -0.1200000D+02     -0.2900000D+02      0.0000000D+00
    1139     -0.1100000D+02     -0.2900000D+02      0.0000000D+00
    1140     -0.1000000D+02     -0.2900000D+02      0.0000000D+00
    1141     -0.9000000D+01     -0.2900000D+02      0.0000000D+00
    1142     -0.8000000D+01     -0.2900000D+02      0.0000000D+00
    1143     -0.7000000D+01     -0.2900000D+02      0.0000000D+00
    1144     -0.6000000D+01     -0.2900000D+02      0.0000000D+00
    1145     -0.5000000D+01     -0.2900000D+02      0.0000000D+00
    1146     -0.4000000D+01     -0.2900000D+02      0.0000000D+00
    1147     -0.3000000D+01     -0.2900000D+02      0.0000000D+00
    1148     -0.2000000D+01     -0.2900000D+02      0.0000000D+00
    1149     -0.1000000D+01     -0.2900000D+02      0.0000000D+00
    1150     -0.1013800D-13     -0.2900000D+02      0.0000000D+00
    1151      0.1000000D+01     -0.2900000D+02      0.0000000D+00
    1152      0.2000000D+01     -0.2900000D+02      0.0000000D+00
    1153      0.3000000D+01     -0.2900000D+02      0.0000000D+00
    1154      0.4000000D+01     -0.2900000D+02      0.0000000D+00
    1155      0.5000000D+01     -0.2900000D+02      0.0000000D+00
    1156      0.6000000D+01     -0.2900000D+02      0.0000000D+00
    1157      0.7000000D+01     -0.2900000D+02      0.0000000D+00
    1158      0.8000000D+01     -0.2900000D+02      0.0000000D+00
    1159      0.9000000D+01     -0.2900000D+02      0.0000000D+00
    1160      0.1000000D+02     -0.2900000D+02      0.0000000D+00
    1161      0.1100000D+02     -0.2900000D+02      0.0000000D+00
    1162      0.1200000D+02     -0.2900000D+02      0.0000000D+00
    1163      0.1300000D+02     -0.2900000D+02      0.0000000D+00
    1164      0.1400000D+02     -0.2900000D+02      0.0000000D+00
    1165      0.1500000D+02     -0.2900000D+02      0.0000000D+00
    1166      0.1600000D+02     -0.2900000D+02      0.0000000D+00
    1167      0.1700000D+02     -0.2900000D+02      0.0000000D+00
    1168      0.1800000D+02     -0.2900000D+02      0.0000000D+00
    1169      0.1900000D+02     -0.2900000D+02      0.0000000D+00
    1170      0.2000000D+02     -0.2900000D+02      0.0000000D+00
    1171      0.2100000D+02     -0.2900000D+02      0.0000000D+00
    1172      0.2200000D+02     -0.2900000D+02      0.0000000D+00
    1173      0.2300000D+02     -0.2900000D+02      0.0000000D+00
    1174      0.2400000D+02     -0.2900000D+02      0.0000000D+00
    1175      0.2500000D+02     -0.2900000D+02      0.0000000D+00
    1176      0.2600000D+02     -0.2900000D+02      0.0000000D+00
    1177      0.2700000D+02     -0.2900000D+02      0.0000000D+00
    1178      0.2800000D+02     -0.2900000D+02      0.0000000D+00
    1179      0.2900000D+02     -0.2900000D+02      0.0000000D+00
    1180      0.3000000D+02     -0.2900000D+02      0.0000000D+00
    1181      0.3100000D+02     -0.2900000D+02      0.0000000D+00
    1182      0.3200000D+02     -0.2900000D+02      0.0000000D+00
    1183      0.3300000D+02     -0.2900000D+02      0.0000000D+00
    1184      0.3400000D+02     -0.2900000D+02      0.0000000D+00
    1185      0.3500000D+02     -0.2900000D+02      0.0000000D+00
    1186      0.3600000D+02     -0.2900000D+02      0.0000000D+00
    1187      0.3700000D+02     -0.2900000D+02      0.0000000D+00
    1188      0.3800000D+02     -0.2900000D+02      0.0000000D+00
    1189      0.3900000D+02     -0.2900000D+02      0.0000000D+00
    1190     -0.3900000D+02     -0.2800000D+02      0.0000000D+00
    1191     -0.3800000D+02     -0.2800000D+02      0.0000000D+00
    1192     -0.3700000D+02     -0.2800000D+02      0.0000000D+00
    1193     -0.3600000D+02     -0.2800000D+02      0.0000000D+00
    1194     -0.3500000D+02     -0.2800000D+02      0.0000000D+00
    1195     -0.3400000D+02     -0.2800000D+02      0.0000000D+00
    1196     -0.3300000D+02     -0.2800000D+02      0.0000000D+00
    1197     -0.3200000D+02     -0.2800000D+02      0.0000000D+00
    1198     -0.3100000D+02     -0.2800000D+02      0.0000000D+00
    1199     -0.3000000D+02     -0.2800000D+02      0.0000000D+00
    1200     -0.2900000D+02     -0.2800000D+02      0.0000000D+00
    1201     -0.2800000D+02     -0.2800000D+02      0.0000000D+00
    1202     -0.2700000D+02     -0.2800000D+02      0.0000000D+00
    1203     -0.2600000D+02     -0.2800000D+02      0.0000000D+00
    1204     -0.2500000D+02     -0.2800000D+02      0.0000000D+00
    1205     -0.2400000D+02     -0.2800000D+02      0.0000000D+00
    1206     -0.2300000D+02     -0.2800000D+02      0.0000000D+00
    1207     -0.2200000D+02     -0.2800000D+02      0.0000000D+00
    1208     -0.2100000D+02     -0.2800000D+02      0.0000000D+00
    1209     -0.2000000D+02     -0.2800000D+02      0.0000000D+00
    1210     -0.1900000D+02     -0.2800000D+02      0.0000000D+00
    1211     -0.1800000D+02     -0.2800000D+02      0.0000000D+00
    1212     -0.1700000D+02     -0.2800000D+02      0.0000000D+00
    1213     -0.1600000D+02     -0.2800000D+02      0.0000000D+00
    1214     -0.1500000D+02     -0.2800000D+02      0.0000000D+00
    1215     -0.1400000D+02     -0.2800000D+02      0.0000000D+00
    1216     -0.1300000D+02     -0.2800000D+02      0.0000000D+00
    1217     -0.1200000D+02     -0.2800000D+02      0.0000000D+00
    1218     -0.1100000D+02     -0.2800000D+02      0.0000000D+00
    1219     -0.1000000D+02     -0.2800000D+02      0.0000000D+00
    1220     -0.9000000D+01     -0.2800000D+02      0.0000000D+00
    1221     -0.8000000D+01     -0.2800000D+02      0.0000000D+00
    1222     -0.7000000D+01     -0.2800000D+02      0.0000000D+00
    1223     -0.6000000D+01     -0.2800000D+02      0.0000000D+00
    1224     -0.5000000D+01     -0.2800000D+02      0.0000000D+00
    1225     -0.4000000D+01     -0.2800000D+02      0.0000000D+00
    1226     -0.3000000D+01     -0.2800000D+02      0.0000000D+00
    1227     -0.2000000D+01     -0.2800000D+02      0.0000000D+00
    1228     -0.1000000D+01     -0.2800000D+02      0.0000000D+00
    1229     -0.1016900D-13     -0.2800000D+02      0.0000000D+00
    1230      0.1000000D+01     -0.2800000D+02      0.0000000D+00
    1231      0.2000000D+01     -0.2800000D+02      0.0000000D+00
    1232      0.3000000D+01     -0.2800000D+02      0.0000000D+00
    1233      0.4000000D+01     -0.2800000D+02      0.0000000D+00
    1234      0.5000000D+01     -0.2800000D+02      0.0000000D+00
    1235      0.6000000D+01     -0.2800000D+02      0.0000000D+00
    1236      0.7000000D+01     -0.2800000D+02      0.0000000D+00
    1237      0.8000000D+01     -0.2800000D+02      0.0000000D+00
    1238      0.9000000D+01     -0.2800000D+02      0.0000000D+00
    1239      0.1000000D+02     -0.2800000D+02      0.0000000D+00
    1240      0.1100000D+02     -0.2800000D+02      0.0000000D+00
    1241      0.1200000D+02     -0.2800000D+02      0.0000000D+00
    1242      0.1300000D+02     -0.2800000D+02      0.0000000D+00
    1243      0.1400000D+02     -0.2800000D+02      0.0000000D+00
    1244      0.1500000D+02     -0.2800000D+02      0.0000000D+00
    1245      0.1600000D+02     -0.2800000D+02      0.0000000D+00
    1246      0.1700000D+02     -0.2800000D+02      0.0000000D+00
    1247      0.1800000D+02     -0.2800000D+02      0.0000000D+00
    1248      0.1900000D+02     -0.2800000D+02      0.0000000D+00
    1249      0.2000000D+02     -0.2800000D+02      0.0000000D+00
    1250      0.2100000D+02     -0.2800000D+02      0.0000000D+00
    1251      0.2200000D+02     -0.2800000D+02      0.0000000D+00
    1252      0.2300000D+02     -0.2800000D+02      0.0000000D+00
    1253      0.2400000D+02     -0.2800000D+02      0.0000000D+00
    1254      0.2500000D+02     -0.2800000D+02      0.0000000D+00
    1255      0.2600000D+02     -0.2800000D+02      0.0000000D+00
    1256      0.2700000D+02     -0.2800000D+02      0.0000000D+00
    1257      0.2800000D+02     -0.2800000D+02      0.0000000D+00
    1258      0.2900000D+02     -0.2800000D+02      0.0000000D+00
    1259      0.3000000D+02     -0.2800000D+02      0.0000000D+00
    1260      0.3100000D+02     -0.2800000D+02      0.0000000D+00
    1261      0.3200000D+02     -0.2800000D+02      0.0000000D+00
    1262      0.3300000D+02     -0.2800000D+02      0.0000000D+00
    1263      0.3400000D+02     -0.2800000D+02      0.0000000D+00
    1264      0.3500000D+02     -0.2800000D+02      0.0000000D+00
    1265      0.3600000D+02     -0.2800000D+02      0.0000000D+00
    1266      0.3700000D+02     -0.2800000D+02      0.0000000D+00
    1267      0.3800000D+02     -0.2800000D+02      0.0000000D+00
    1268      0.3900000D+02     -0.2800000D+02      0.0000000D+00
    1269     -0.3900000D+02     -0.2700000D+02      0.0000000D+00
    1270     -0.3800000D+02     -0.2700000D+02      0.0000000D+00
    1271     -0.3700000D+02     -0.2700000D+02      0.0000000D+00
    1272     -0.3600000D+02     -0.2700000D+02      0.0000000D+00
    1273     -0.3500000D+02     -0.2700000D+02      0.0000000D+00
    1274     -0.3400000D+02     -0.2700000D+02      0.0000000D+00
    1275     -0.3300000D+02     -0.2700000D+02      0.0000000D+00
    1276     -0.3200000D+02     -0.2700000D+02      0.0000000D+00
    1277     -0.3100000D+02     -0.2700000D+02      0.0000000D+00
    1278     -0.3000000D+02     -0.2700000D+02      0.0000000D+00
    1279     -0.2900000D+02     -0.2700000D+02      0.0000000D+00
    1280     -0.2800000D+02     -0.2700000D+02      0.0000000D+00
    1281     -0.2700000D+02     -0.2700000D+02      0.0000000D+00
    1282     -0.2600000D+02     -0.2700000D+02      0.0000000D+00
    1283     -0.2500000D+02     -0.2700000D+02      0.0000000D+00
    1284     -0.2400000D+02     -0.2700000D+02      0.0000000D+00
    1285     -0.2300000D+02     -0.2700000D+02      0.0000000D+00
    1286     -0.2200000D+02     -0.2700000D+02      0.0000000D+00
    1287     -0.2100000D+02     -0.2700000D+02      0.0000000D+00
    1288     -0.2000000D+02     -0.2700000D+02      0.0000000D+00
    1289     -0.1900000D+02     -0.2700000D+02      0.0000000D+00
    1290     -0.1800000D+02     -0.2700000D+02      0.0000000D+00
    1291     -0.1700000D+02     -0.2700000D+02      0.0000000D+00
    1292     -0.1600000D+02     -0.2700000D+02      0.0000000D+00
    1293     -0.1500000D+02     -0.2700000D+02      0.0000000D+00
    1294     -0.1400000D+02     -0.2700000D+02      0.0000000D+00
    1295     -0.1300000D+02     -0.2700000D+02      0.0000000D+00
    1296     -0.1200000D+02     -0.2700000D+02      0.0000000D+00
    1297     -0.1100000D+02     -0.2700000D+02      0.0000000D+00
    1298     -0.1000000D+02     -0.2700000D+02      0.0000000D+00
    1299     -0.9000000D+01     -0.2700000D+02      0.0000000D+00
    1300     -0.8000000D+01     -0.2700000D+02      0.0000000D+00
    1301     -0.7000000D+01     -0.2700000D+02      0.0000000D+00
    1302     -0.6000000D+01     -0.2700000D+02      0.0000000D+00
    1303     -0.5000000D+01     -0.2700000D+02      0.0000000D+00
    1304     -0.4000000D+01     -0.2700000D+02      0.0000000D+00
    1305     -0.3000000D+01     -0.2700000D+02      0.0000000D+00
    1306     -0.2000000D+01     -0.2700000D+02      0.0000000D+00
    1307     -0.1000000D+01     -0.2700000D+02      0.0000000D+00
    1308     -0.1020400D-13     -0.2700000D+02      0.0000000D+00
    1309      0.1000000D+01     -0.2700000D+02      0.0000000D+00
    1310      0.2000000D+01     -0.2700000D+02      0.0000000D+00
    1311      0.3000000D+01     -0.2700000D+02      0.0000000D+00
    1312      0.4000000D+01     -0.2700000D+02      0.0000000D+00
    1313      0.5000000D+01     -0.2700000D+02      0.0000000D+00
    1314      0.6000000D+01     -0.2700000D+02      0.0000000D+00
    1315      0.7000000D+01     -0.2700000D+02      0.0000000D+00
    1316      0.8000000D+01     -0.2700000D+02      0.0000000D+00
    1317      0.9000000D+01     -0.2700000D+02      0.0000000D+00
    1318      0.1000000D+02     -0.2700000D+02      0.0000000D+00
    1319      0.1100000D+02     -0.2700000D+02      0.0000000D+00
    1320      0.1200000D+02     -0.2700000D+02      0.0000000D+00
    1321      0.1300000D+02     -0.2700000D+02      0.0000000D+00
    1322      0.1400000D+02     -0.2700000D+02      0.0000000D+00
    1323      0.1500000D+02     -0.2700000D+02      0.0000000D+00
    1324      0.1600000D+02     -0.2700000D+02      0.0000000D+00
    1325      0.1700000D+02     -0.2700000D+02      0.0000000D+00
    1326      0.1800000D+02     -0.2700000D+02      0.0000000D+00
    1327      0.1900000D+02     -0.2700000D+02      0.0000000D+00
    1328      0.2000000D+02     -0.2700000D+02      0.0000000D+00
    1329      0.2100000D+02     -0.2700000D+02      0.0000000D+00
    1330      0.2200000D+02     -0.2700000D+02      0.0000000D+00
    1331      0.2300000D+02     -0.2700000D+02      0.0000000D+00
    1332      0.2400000D+02     -0.2700000D+02      0.0000000D+00
    1333      0.2500000D+02     -0.2700000D+02      0.0000000D+00
    1334      0.2600000D+02     -0.2700000D+02      0.0000000D+00
    1335      0.2700000D+02     -0.2700000D+02      0.0000000D+00
    1336      0.2800000D+02     -0.2700000D+02      0.0000000D+00
    1337      0.2900000D+02     -0.2700000D+02      0.0000000D+00
    1338      0.3000000D+02     -0.2700000D+02      0.0000000D+00
    1339      0.3100000D+02     -0.2700000D+02      0.0000000D+00
    1340      0.3200000D+02     -0.2700000D+02      0.0000000D+00
    1341      0.3300000D+02     -0.2700000D+02      0.0000000D+00
    1342      0.3400000D+02     -0.2700000D+02      0.0000000D+00
    1343      0.3500000D+02     -0.2700000D+02      0.0000000D+00
    1344      0.3600000D+02     -0.2700000D+02      0.0000000D+00
    1345      0.3700000D+02     -0.2700000D+02      0.0000000D+00
    1346      0.3800000D+02     -0.2700000D+02      0.0000000D+00
    1347      0.3900000D+02     -0.2700000D+02      0.0000000D+00
    1348     -0.3900000D+02     -0.2600000D+02      0.0000000D+00
    1349     -0.3800000D+02     -0.2600000D+02      0.0000000D+00
    1350     -0.3700000D+02     -0.2600000D+02      0.0000000D+00
    1351     -0.3600000D+02     -0.2600000D+02      0.0000000D+00
    1352     -0.3500000D+02     -0.2600000D+02      0.0000000D+00
    1353     -0.3400000D+02     -0.2600000D+02      0.0000000D+00
    1354     -0.3300000D+02     -0.2600000D+02      0.0000000D+00
    1355     -0.3200000D+02     -0.2600000D+02      0.0000000D+00
    1356     -0.3100000D+02     -0.2600000D+02      0.0000000D+00
    1357     -0.3000000D+02     -0.2600000D+02      0.0000000D+00
    1358     -0.2900000D+02     -0.2600000D+02      0.0000000D+00
    1359     -0.2800000D+02     -0.2600000D+02      0.0000000D+00
    1360     -0.2700000D+02     -0.2600000D+02      0.0000000D+00
    1361     -0.2600000D+02     -0.2600000D+02      0.0000000D+00
    1362     -0.2500000D+02     -0.2600000D+02      0.0000000D+00
    1363     -0.2400000D+02     -0.2600000D+02      0.0000000D+00
    1364     -0.2300000D+02     -0.2600000D+02      0.0000000D+00
    1365     -0.2200000D+02     -0.2600000D+02      0.0000000D+00
    1366     -0.2100000D+02     -0.2600000D+02      0.0000000D+00
    1367     -0.2000000D+02     -0.2600000D+02      0.0000000D+00
    1368     -0.1900000D+02     -0.2600000D+02      0.0000000D+00
    1369     -0.1800000D+02     -0.2600000D+02      0.0000000D+00
    1370     -0.1700000D+02     -0.2600000D+02      0.0000000D+00
    1371     -0.1600000D+02     -0.2600000D+02      0.0000000D+00
    1372     -0.1500000D+02     -0.2600000D+02      0.0000000D+00
    1373     -0.1400000D+02     -0.2600000D+02      0.0000000D+00
    1374     -0.1300000D+02     -0.2600000D+02      0.0000000D+00
    1375     -0.1200000D+02     -0.2600000D+02      0.0000000D+00
    1376     -0.1100000D+02     -0.2600000D+02      0.0000000D+00
    1377     -0.1000000D+02     -0.2600000D+02      0.0000000D+00
    1378     -0.9000000D+01     -0.2600000D+02      0.0000000D+00
    1379     -0.8000000D+01     -0.2600000D+02      0.0000000D+00
    1380     -0.7000000D+01     -0.2600000D+02      0.0000000D+00
    1381     -0.6000000D+01     -0.2600000D+02      0.0000000D+00
    1382     -0.5000000D+01     -0.2600000D+02      0.0000000D+00
    1383     -0.4000000D+01     -0.2600000D+02      0.0000000D+00
    1384     -0.3000000D+01     -0.2600000D+02      0.0000000D+00
    1385     -0.2000000D+01     -0.2600000D+02      0.0000000D+00
    1386     -0.1000000D+01     -0.2600000D+02      0.0000000D+00
    1387     -0.1023500D-13     -0.2600000D+02      0.0000000D+00
    1388      0.1000000D+01     -0.2600000D+02      0.0000000D+00
    1389      0.2000000D+01     -0.2600000D+02      0.0000000D+00
    1390      0.3000000D+01     -0.2600000D+02      0.0000000D+00
    1391      0.4000000D+01     -0.2600000D+02      0.0000000D+00
    1392      0.5000000D+01     -0.2600000D+02      0.0000000D+00
    1393      0.6000000D+01     -0.2600000D+02      0.0000000D+00
    1394      0.7000000D+01     -0.2600000D+02      0.0000000D+00
    1395      0.8000000D+01     -0.2600000D+02      0.0000000D+00
    1396      0.9000000D+01     -0.2600000D+02      0.0000000D+00
    1397      0.1000000D+02     -0.2600000D+02      0.0000000D+00
    1398      0.1100000D+02     -0.2600000D+02      0.0000000D+00
    1399      0.1200000D+02     -0.2600000D+02      0.0000000D+00
    1400      0.1300000D+02     -0.2600000D+02      0.0000000D+00
    1401      0.1400000D+02     -0.2600000D+02      0.0000000D+00
    1402      0.1500000D+02     -0.2600000D+02      0.0000000D+00
    1403      0.1600000D+02     -0.2600000D+02      0.0000000D+00
    1404      0.1700000D+02     -0.2600000D+02      0.0000000D+00
    1405      0.1800000D+02     -0.2600000D+02      0.0000000D+00
    1406      0.1900000D+02     -0.2600000D+02      0.0000000D+00
    1407      0.2000000D+02     -0.2600000D+02      0.0000000D+00
    1408      0.2100000D+02     -0.2600000D+02      0.0000000D+00
    1409      0.2200000D+02     -0.2600000D+02      0.0000000D+00
    1410      0.2300000D+02     -0.2600000D+02      0.0000000D+00
    1411      0.2400000D+02     -0.2600000D+02      0.0000000D+00
    1412      0.2500000D+02     -0.2600000D+02      0.0000000D+00
    1413      0.2600000D+02     -0.2600000D+02      0.0000000D+00
    1414      0.2700000D+02     -0.2600000D+02      0.0000000D+00
    1415      0.2800000D+02     -0.2600000D+02      0.0000000D+00
    1416      0.2900000D+02     -0.2600000D+02      0.0000000D+00
    1417      0.3000000D+02     -0.2600000D+02      0.0000000D+00
    1418      0.3100000D+02     -0.2600000D+02      0.0000000D+00
    1419      0.3200000D+02     -0.2600000D+02      0.0000000D+00
    1420      0.3300000D+02     -0.2600000D+02      0.0000000D+00
    1421      0.3400000D+02     -0.2600000D+02      0.0000000D+00
    1422      0.3500000D+02     -0.2600000D+02      0.0000000D+00
    1423      0.3600000D+02     -0.2600000D+02      0.0000000D+00
    1424      0.3700000D+02     -0.2600000D+02      0.0000000D+00
    1425      0.3800000D+02     -0.2600000D+02      0.0000000D+00
    1426      0.3900000D+02     -0.2600000D+02      0.0000000D+00
    1427     -0.3900000D+02     -0.2500000D+02      0.0000000D+00
    1428     -0.3800000D+02     -0.2500000D+02      0.0000000D+00
    1429     -0.3700000D+02     -0.2500000D+02      0.0000000D+00
    1430     -0.3600000D+02     -0.2500000D+02      0.0000000D+00
    1431     -0.3500000D+02     -0.2500000D+02      0.0000000D+00
    1432     -0.3400000D+02     -0.2500000D+02      0.0000000D+00
    1433     -0.3300000D+02     -0.2500000D+02      0.0000000D+00
    1434     -0.3200000D+02     -0.2500000D+02      0.0000000D+00
    1435     -0.3100000D+02     -0.2500000D+02      0.0000000D+00
    1436     -0.3000000D+02     -0.2500000D+02      0.0000000D+00
    1437     -0.2900000D+02     -0.2500000D+02      0.0000000D+00
    1438     -0.2800000D+02     -0.2500000D+02      0.0000000D+00
    1439     -0.2700000D+02     -0.2500000D+02      0.0000000D+00
    1440     -0.2600000D+02     -0.2500000D+02      0.0000000D+00
    1441     -0.2500000D+02     -0.2500000D+02      0.0000000D+00
    1442     -0.2400000D+02     -0.2500000D+02      0.0000000D+00
    1443     -0.2300000D+02     -0.2500000D+02      0.0000000D+00
    1444     -0.2200000D+02     -0.2500000D+02      0.0000000D+00
    1445     -0.2100000D+02     -0.2500000D+02      0.0000000D+00
    1446     -0.2000000D+02     -0.2500000D+02      0.0000000D+00
    1447     -0.1900000D+02     -0.2500000D+02      0.0000000D+00
    1448     -0.1800000D+02     -0.2500000D+02      0.0000000D+00
    1449     -0.1700000D+02     -0.2500000D+02      0.0000000D+00
    1450     -0.1600000D+02     -0.2500000D+02      0.0000000D+00
    1451     -0.1500000D+02     -0.2500000D+02      0.0000000D+00
    1452     -0.1400000D+02     -0.2500000D+02      0.0000000D+00
    1453     -0.1300000D+02     -0.2500000D+02      0.0000000D+00
    1454     -0.1200000D+02     -0.2500000D+02      0.0000000D+00
    1455     -0.1100000D+02     -0.2500000D+02      0.0000000D+00
    1456     -0.1000000D+02     -0.2500000D+02      0.0000000D+00
    1457     -0.9000000D+01     -0.2500000D+02      0.0000000D+00
    1458     -0.8000000D+01     -0.2500000D+02      0.0000000D+00
    1459     -0.7000000D+01     -0.2500000D+02      0.0000000D+00
    1460     -0.6000000D+01     -0.2500000D+02      0.0000000D+00
    1461     -0.5000000D+01     -0.2500000D+02      0.0000000D+00
    1462     -0.4000000D+01     -0.2500000D+02      0.0000000D+00
    1463     -0.3000000D+01     -0.2500000D+02      0.0000000D+00
    1464     -0.2000000D+01     -0.2500000D+02      0.0000000D+00
    1465     -0.1000000D+01     -0.2500000D+02      0.0000000D+00
    1466     -0.1027000D-13     -0.2500000D+02      0.0000000D+00
    1467      0.1000000D+01     -0.2500000D+02      0.0000000D+00
    1468      0.2000000D+01     -0.2500000D+02      0.0000000D+00
    1469      0.3000000D+01     -0.2500000D+02      0.0000000D+00
    1470      0.4000000D+01     -0.2500000D+02      0.0000000D+00
    1471      0.5000000D+01     -0.2500000D+02      0.0000000D+00
    1472      0.6000000D+01     -0.2500000D+02      0.0000000D+00
    1473      0.7000000D+01     -0.2500000D+02      0.0000000D+00
    1474      0.8000000D+01     -0.2500000D+02      0.0000000D+00
    1475      0.9000000D+01     -0.2500000D+02      0.0000000D+00
    1476      0.1000000D+02     -0.2500000D+02      0.0000000D+00
    1477      0.1100000D+02     -0.2500000D+02      0.0000000D+00
    1478      0.1200000D+02     -0.2500000D+02      0.0000000D+00
    1479      0.1300000D+02     -0.2500000D+02      0.0000000D+00
    1480      0.1400000D+02     -0.2500000D+02      0.0000000D+00
    1481      0.1500000D+02     -0.2500000D+02      0.0000000D+00
    1482      0.1600000D+02     -0.2500000D+02      0.0000000D+00
    1483      0.1700000D+02     -0.2500000D+02      0.0000000D+00
    1484      0.1800000D+02     -0.2500000D+02      0.0000000D+00
    1485      0.1900000D+02     -0.2500000D+02      0.0000000D+00
    1486      0.2000000D+02     -0.2500000D+02      0.0000000D+00
    1487      0.2100000D+02     -0.2500000D+02      0.0000000D+00
    1488      0.2200000D+02     -0.2500000D+02      0.0000000D+00
    1489      0.2300000D+02     -0.2500000D+02      0.0000000D+00
    1490      0.2400000D+02     -0.2500000D+02      0.0000000D+00
    1491      0.2500000D+02     -0.2500000D+02      0.0000000D+00
    1492      0.2600000D+02     -0.2500000D+02      0.0000000D+00
    1493      0.2700000D+02     -0.2500000D+02      0.0000000D+00
    1494      0.2800000D+02     -0.2500000D+02      0.0000000D+00
    1495      0.2900000D+02     -0.2500000D+02      0.0000000D+00
    1496      0.3000000D+02     -0.2500000D+02      0.0000000D+00
    1497      0.3100000D+02     -0.2500000D+02      0.0000000D+00
    1498      0.3200000D+02     -0.2500000D+02      0.0000000D+00
    1499      0.3300000D+02     -0.2500000D+02      0.0000000D+00
    1500      0.3400000D+02     -0.2500000D+02      0.0000000D+00
    1501      0.3500000D+02     -0.2500000D+02      0.0000000D+00
    1502      0.3600000D+02     -0.2500000D+02      0.0000000D+00
    1503      0.3700000D+02     -0.2500000D+02      0.0000000D+00
    1504      0.3800000D+02     -0.2500000D+02      0.0000000D+00
    1505      0.3900000D+02     -0.2500000D+02      0.0000000D+00
